,hi-en,hi,len-hi,len-hi-en
971,ishaara,इशारा,5,7
972,achchha,अच्छा,5,7
973,rangoli,रंगोली,6,7
974,haseena,हसीना,5,7
975,bachcho,बच्चो,5,7
976,paschim,पश्चिम,6,7
977,haryali,हरयाली,6,7
978,bathein,बातें,5,7
979,aanchal,आँचल,4,7
980,ramayan,रामायण,6,7
981,phoolon,फूलों,5,7
982,dabanng,दबंग,4,7
983,bechain,बेचैन,5,7
984,motiyon,मोतियों,7,7
985,kathaye,कथाये,5,7
986,pehchan,पहचान,5,7
987,shaunak,शौनक,4,7
988,chaloon,चलूँ,4,7
989,muththi,मुठ्ठी,6,7
990,sailaab,सैलाब,5,7
991,chillaa,चिल्ला,6,7
992,shiksha,शिक्षा,6,7
993,sunaaye,सुनाए,5,7
994,taraana,तराना,5,7
995,faisala,फ़ैसला,6,7
996,nishedh,निषेध,5,7
997,churaya,चुराया,6,7
998,madhosh,मदहोश,5,7
999,mastani,मस्तानी,7,7
1000,chhalke,छलके,4,7
1001,banjara,बंजारा,6,7
1002,kaminey,कमीने,5,7
1003,pranali,प्रणाली,7,7
1004,machale,मचले,4,7
1005,wadiyan,वादियाँ,7,7
1006,samajhte,समझते,5,8
1007,dooriyan,दूरियाँ,7,8
1008,rajdhani,राजधानी,7,8
1009,prakriya,प्रक्रिया,9,8
1010,praachin,प्राचीन,7,8
1011,giridhar,गिरिधर,6,8
1012,mehbooba,महबूबा,6,8
1013,zindhagi,ज़िंढ़गी,8,8
1014,shikayat,शिकायत,6,8
1015,batayein,बतायें,6,8
1016,kariyaat,करियात,6,8
1017,pehchaan,पहचान,5,8
1018,amaanush,अमानुष,6,8
1019,adhikari,अधिकारी,7,8
1020,sambhale,संभाले,6,8
1021,yaaraane,याराने,6,8
1022,hamaaraa,हमारा,5,8
1023,masterji,मास्टरजी,8,8
1024,tirchito,तिरचिटो,7,8
1025,saathiyo,साथियो,6,8
1026,khayalon,ख़यालों,7,8
1027,kambakth,कंबक्त,6,8
1028,bhookamp,भूकम्प,6,8
1029,shahrukh,शाहरुख़,6,8
1030,jaanadil,जानदिल,6,8
1031,mohabbat,मोहब्बत,7,8
1032,fariyaad,फरियाद,6,8
1033,karyalay,कार्यालय,8,8
1034,aankhein,आँखें,5,8
1035,himachal,हिमाचल,6,8
1036,gaayenge,गाएँगे,6,8
1037,haqeeqat,हक़ीक़त,7,8
1038,bahaaron,बहारों,6,8
1039,muskaaan,मुस्कान,7,8
1040,banarasi,बनारसी,6,8
1041,vyaapari,व्यापारी,8,8
1042,pracheen,प्राचीन,7,8
1043,vigyapan,विज्ञापन,8,8
1044,tumhaari,तुम्हारी,8,8
1045,baadshah,बादशाह,6,8
1046,tanhayee,तन्हाई,6,8
1047,aakramak,आक्रमक,6,8
1048,pagalpan,पहलपन,5,8
1049,hatiyaar,हथियार,6,8
1050,daaldaal,डालडाल,6,8
1051,paatpaat,पाटपाट,6,8
1052,pighalte,पिघलते,6,8
1053,madhoshi,मदहोशी,6,8
1054,gumshuda,गुमशुदा,7,8
1055,vibhbhin,विभ्भिन,7,8
1056,columbus,कॉलम्बस,7,8
1057,boliyein,बोलियें,7,8
1058,kinaaraa,किनारा,6,8
1059,vajpayee,वाजपेयी,7,8
1060,likhwale,लिखवाले,7,8
1061,rajneeti,राजनीति,7,8
1062,dhundega,ढूंढेगा,7,8
1063,aadhunik,आधुनिक,6,8
1064,pakistani,पाकिस्तानी,10,9
1065,abhinetri,अभिनेत्री,9,9
1066,pachtaoge,पछताओगे,7,9
1067,samajhiye,समझिये,6,9
1068,dhoondhoo,ढूंढू,5,9
1069,sambhaalo,सम्भालो,7,9
1070,singareni,सिंगरेनी,8,9
1071,durghatna,दुर्घटना,8,9
1072,swaasthya,स्वास्थ्य,9,9
1073,kunwariyo,कुवारियो,8,9
1074,rajnaitik,राजनैतिक,8,9
1075,prakritik,प्राकृतिक,9,9
1076,jismojaan,जिस्मोजां,9,9
1077,khushiyan,खुशियाँ,7,9
1078,bharatiya,भारतीय,6,9
1079,sataayegi,सताएगी,6,9
1080,navbharat,नवभारत,6,9
1081,padmasana,पद्मासन,7,9
1082,rajasthan,राजस्थान,8,9
1083,jawaharlal,जवाहरलाल,8,10
1084,akshardham,अक्षरधाम,8,10
1085,navnirmaan,नवनिर्माण,9,10
1086,hindustani,हिन्दुस्तानी,12,10
1087,pradarshan,प्रदर्शन,8,10
1088,bichhadkar,बिछड़कर,6,10
1089,parmeshwar,परमेश्वर,8,10
1090,laabhdayak,लाभदायक,7,10
1091,cheelcheel,चीलचील,6,10
1092,dhumrapaan,धुम्रपान,8,10
1093,naxalwaadi,नक्सलवादी,9,10
1094,dhamakedar,धमाकेदार,8,10
1095,mahabharat,महाभारत,7,10
1096,paribhasha,परिभाषा,7,10
1097,khanabadosh,ख़ानाबदोश,9,11
1098,doordarshan,दूरदर्शन,8,11
1099,maharashtra,महाराष्ट्र,10,11
1100,khandaharon,खंडहरों,7,11
1101,uttarakhand,उत्तराखंड,9,11
1102,mahatvapoorn,महत्वपूर्ण,10,12
1103,brashtachaar,भ्रष्टाचार,10,12
1104,deewnadeewana,दीवनादीवाना,11,13
1105,bhrashtachaar,भ्रष्टाचार,10,13
