,hi-en,hi,len-hi,len-hi-en
8733,shcil,एसएचसीआईएल,10,5
8734,sunny,सनी,3,5
8735,sarva,सर्व,4,5
8736,sheel,शील,3,5
8737,damoh,दमोह,4,5
8738,troff,ट्राफ,5,5
8739,sturm,स्टर्म,6,5
8740,begin,बेगिन,5,5
8741,spawn,स्पौन,5,5
8742,tweak,ट्वीक,5,5
8743,bezba,बेजबरुवा,8,5
8744,slave,स्लेव,5,5
8745,sheen,शीन,3,5
8746,thali,थाली,4,5
8747,dadri,दादरी,5,5
8748,terai,तराई,4,5
8749,skirt,स्कर्ट,6,5
8750,dahir,दाहिर,5,5
8751,terah,तेरह,4,5
8752,betta,बेट्टा,6,5
8753,spire,स्पायर,6,5
8754,dahej,दहेज,4,5
8755,tramp,ट्रैम्प,7,5
8756,teran,टेरान,5,5
8757,brook,ब्रुक,5,5
8758,bshec,बीएसएचईसी,9,5
8759,satan,शयातीन,6,5
8760,betai,बेटाई,5,5
8761,dadra,दादर,4,5
8762,sykes,साइक्स,6,5
8763,dalit,दलित,4,5
8764,dalip,दलीप,4,5
8765,spell,स्पेल,5,5
8766,dalia,डालिया,6,5
8767,udita,उदिता,5,5
8768,sasha,साशा,4,5
8769,dahod,दाहोड,5,5
8770,chalk,चाक,3,5
8771,bijal,बीजल,4,5
8772,comma,कामा,4,5
8773,satis,सतीश,4,5
8774,cadre,काडर,4,5
8775,spore,स्पोपर,6,5
8776,dabur,डाबर,4,5
8777,chaki,चक्की,5,5
8778,bijay,विजय,4,5
8779,dabra,डाबरा,5,5
8780,brown,ब्राउन,6,5
8781,tenge,टेंग,4,5
8782,sport,स्पोर्ट,7,5
8783,spool,स्पूल,5,5
8784,skier,स्क्वैयर,8,5
8785,dacus,डैकस,4,5
8786,bally,बल्ली,5,5
8787,daily,डेली,4,5
8788,sunit,सुनीति,6,5
8789,colts,कोल्टस,6,5
8790,shari,शरिया,5,5
8791,tenet,टेनेट,5,5
8792,trump,ट्रम्प,6,5
8793,swett,स्वेट,5,5
8794,daler,दलेर,4,5
8795,daddy,डैडी,4,5
8796,betul,बेतुल,5,5
8797,sathe,साठे,4,5
8798,bigha,बीघा,4,5
8799,cadet,कैडेट,5,5
8800,spoke,स्पोक,5,5
8801,comer,कोमर,4,5
8802,skill,स्किल,5,5
8803,tents,टेन्टों,7,5
8804,based,बेस्ड,5,5
8805,comet,कामेट,5,5
8806,cadel,कैडल,4,5
8807,spins,स्पिन,5,5
8808,bewas,बेवस,4,5
8809,chela,चेला,4,5
8810,spear,स्पीयर,6,5
8811,thana,ठाणा,4,5
8812,dance,डांस,4,5
8813,danav,दानव,4,5
8814,byans,ब्यान,5,5
8815,cache,केशे,4,5
8816,bytes,बाइट,4,5
8817,split,स्प्लिट,7,5
8818,caddy,कैडी,4,5
8819,dalel,दलेल,4,5
8820,udyog,उद्योग,6,5
8821,tests,टेस्ट,5,5
8822,color,कलर,3,5
8823,shivi,शिवि,4,5
8824,sharq,शर्क,4,5
8825,sharp,शार्प,5,5
8826,spice,स्पाइस,6,5
8827,tessy,टेसी,4,5
8828,betar,बेटार,5,5
8829,swift,स्विफ्ट,7,5
8830,swine,स्वाइन,6,5
8831,sunni,सुन्नी,6,5
8832,udren,उद्रेन,6,5
8833,slade,स्लेट,5,5
8834,dairy,ड़ेयरी,6,5
8835,brood,ब्रुड,5,5
8836,sunga,शुंग,4,5
8837,betel,बीटल,4,5
8838,bronx,ब्रांक्स,8,5
8839,bhuti,भवभूति,6,5
8840,ibiza,आईबिजा,6,5
8841,timur,तैमूर,5,5
8842,shikh,सिख,3,5
8843,fries,फ्राइज़,7,5
8844,frock,फराक,4,5
8845,fritz,फ्रिट्ज़,8,5
8846,print,प्रश्न,6,5
8847,arzoo,आरज़ू,5,5
8848,lower,लोअर,4,5
8849,proxy,परोक्ष,6,5
8850,venus,वीनस,4,5
8851,adabi,अदबी,4,5
8852,fvcis,एफवीसीआई,8,5
8853,larji,लार्जी,6,5
8854,laser,लेजर,4,5
8855,venna,वैना,4,5
8856,aruna,अरुणा,5,5
8857,proof,प्रूफ,5,5
8858,prius,प्रियस,6,5
8859,prone,प्रवण,5,5
8860,privy,प्राइवी,7,5
8861,prize,प्रशस्य,7,5
8862,appam,अप्पम,5,5
8863,frame,फ़रमा,5,5
8864,front,फ्रंट,5,5
8865,frost,फ्रास्ट,7,5
8866,preya,प्रेय,5,5
8867,fugro,फूग्रो,6,5
8868,furby,फर्बी,5,5
8869,fulia,फुलिया,6,5
8870,aruba,अरुबा,5,5
8871,asarh,अषाढ़,5,5
8872,fused,फ्यूज,5,5
8873,artri,आत्रि,5,5
8874,psoas,सोआस,4,5
8875,freer,फ्रीअर,6,5
8876,velho,वेलहो,5,5
8877,fount,फांट,4,5
8878,frere,फ्रेरी,6,5
8879,frode,फ्रोद,5,5
8880,venis,वेनिस,5,5
8881,aekan,एकं,3,5
8882,vengi,वंगी,4,5
8883,fruit,फ्रूट,5,5
8884,larry,लैरी,4,5
8885,pryce,प्रिस,5,5
8886,prema,प्रेम,5,5
8887,probe,प्रोब,5,5
8888,frans,फ्रांस,6,5
8889,franz,फ़्रांज़,8,5
8890,abegg,अबेग,4,5
8891,farsi,फ़ारसी,6,5
8892,films,फ़िल्मी,7,5
8893,quito,कीटो,4,5
8894,fatty,फैटी,4,5
8895,query,कुएरी,5,5
8896,varon,बारोन,5,5
8897,fidel,फिदेल,5,5
8898,aspen,एस्पेन,6,5
8899,aston,एस्टन,5,5
8900,vayas,व्यास,5,5
8901,fight,फाइट,4,5
8902,lopez,लोपेज,5,5
8903,femur,फ़ेमुर,6,5
8904,quark,क्वार्क,7,5
8905,faruq,फारूक,5,5
8906,varma,वर्मन,5,5
8907,qurei,क्यूरी,6,5
8908,astik,आस्तीक,6,5
8909,asthi,अस्थि,5,5
8910,fifah,फिक़ह,5,5
8911,fully,फुल्ली,6,5
8912,raabe,राबे,4,5
8913,farua,फरुआ,4,5
8914,profs,प्रोफेसर,8,5
8915,venad,वेनाड़,6,5
8916,friis,फ्रिईस,6,5
8917,frill,फ्रिल,5,5
8918,franc,फ़्रैंक,7,5
8919,whose,वह्यी,5,5
8920,large,लार्ज,5,5
8921,laria,लारिया,6,5
8922,vembu,वेम्बु,6,5
8923,raahe,राहे,4,5
8924,gajar,गाजर,4,5
8925,farsh,फर्श,4,5
8926,farid,फरीद,4,5
8927,rabab,रबाब,4,5
8928,raavi,रावी,4,5
8929,faris,फारसी,5,5
8930,farka,फरक्का,6,5
8931,varli,वरली,4,5
8932,raakh,राख,3,5
8933,faroe,फ़रो,4,5
8934,laxam,लक्षम,5,5
8935,varna,वरन्,4,5
8936,pride,प्राइड,6,5
8937,fuels,फ्यूल,5,5
8938,check,चेक,3,5
8939,there,ठहरने,5,5
8940,slide,स्लाइड,6,5
8941,bhili,भील,3,5
8942,daoud,दाउद,4,5
8943,sound,साउंड,5,5
8944,bhima,भीम,3,5
8945,beeps,बीप,3,5
8946,swamy,स्वामी,6,5
8947,sarja,सर्जा,5,5
8948,dappu,डप्पु,5,5
8949,theog,ठियोग,5,5
8950,basav,बासव,4,5
8951,theni,थेनी,4,5
8952,clear,क्लियर,6,5
8953,soura,सौर,3,5
8954,colas,कोलास,5,5
8955,pratt,प्राट,5,5
8956,gaidi,गैडि,4,5
8957,shelf,शेल्क,5,5
8958,crick,क्रिक,5,5
8959,bohra,बोहरा,5,5
8960,scout,स्काउट,6,5
8961,warli,वारली,5,5
8962,hoops,हूप्स,5,5
8963,kyoga,क्योगा,6,5
8964,kyoto,क्योकटो,7,5
8965,warar,वरार,4,5
8966,hooli,हूली,4,5
8967,warah,वाराह,5,5
8968,nitie,नीटी,4,5
8969,nitin,नितिन,5,5
8970,verka,वेरका,5,5
8971,nirsa,निरसा,5,5
8972,anang,अनंग,4,5
8973,nirma,निरमा,5,5
8974,house,आउस,3,5
8975,hound,हाउंड,5,5
8976,hotan,ख़ोतान,6,5
8977,anana,आनन,3,5
8978,hosur,होसूर,5,5
8979,hosts,होस्ट,5,5
8980,horse,हार्स,5,5
8981,nisha,निशा,4,5
8982,prasa,प्रास,5,5
8983,lubes,ल्यूब्स,7,5
8984,ponni,पोन्नि,6,5
8985,previ,प्रिवी,6,5
8986,asana,आसन,3,5
8987,velum,विलम,4,5
8988,laski,लास्की,6,5
8989,fuego,फ्यूगो,6,5
8990,prove,पर्चे,5,5
8991,proto,प्रोटो,6,5
8992,prion,प्रायन,6,5
8993,prism,प्रिज़्म,8,5
8994,funds,फंड,3,5
8995,freud,फ़्रोइड,7,5
8996,prose,प्रोज,5,5
8997,larva,लारवा,5,5
8998,fuqra,फुक्रा,6,5
8999,artur,आर्तर,5,5
9000,gantt,गेंट,4,5
9001,uzair,उज़ैर,5,5
9002,asale,एसेल,4,5
9003,prick,प्रिक,5,5
9004,price,प्राइस,6,5
9005,arwal,अरवल,4,5
9006,lpcvd,एलपीसीवीडी,10,5
9007,asami,असामी,5,5
9008,press,प्रस,4,5
9009,poltu,पोल्टू,6,5
9010,ponga,पोंगा,5,5
9011,ponda,पोंडा,5,5
9012,vevay,वीवे,4,5
9013,garsa,गरसा,4,5
9014,armed,आर्म्ड,6,5
9015,garud,गरुड़,5,5
9016,lubos,लुबोस,5,5
9017,gandi,गंडी,4,5
9018,funen,फ़नेन,5,5
9019,potti,पोटी,4,5
9020,gadre,गद्रे,5,5
9021,gadya,गद्य,4,5
9022,verma,वर्मा,5,5
9023,lapid,लापिड,5,5
9024,lanka,लंका,4,5
9025,punai,पुनाइ,5,5
9026,fundy,फंडी,4,5
9027,lapsi,लप्सी,5,5
9028,fungi,फंगस,4,5
9029,pouch,पाउच,4,5
9030,febbo,फेबो,4,5
9031,queen,क्वीन,5,5
9032,assur,असूर,4,5
9033,buren,ब्यूरेन,7,5
9034,buret,ब्यूरेट,7,5
9035,bunty,बंटी,4,5
9036,clsid,सीएलएसआर्इडी,12,5
9037,tilde,टिल्डे,6,5
9038,clubs,क़्लबों,7,5
9039,charl,शार्ल,5,5
9040,socio,सोशियो,6,5
9041,socks,साक्स,5,5
9042,dbase,डीबेस,5,5
9043,tipam,टिपम,4,5
9044,truth,यथार्थ,6,5
9045,tinto,तिन्तो,6,5
9046,tinku,टिंकू,5,5
9047,ullas,उल्लासकर,8,5
9048,dayri,डायरी,5,5
9049,sodar,सोडार,5,5
9050,sodhi,सीधी,4,5
9051,tinkl,टिंकल,5,5
9052,baoli,बावली,5,5
9053,dawda,दाव्डा,6,5
9054,sohni,सोहणी,5,5
9055,surti,सुरती,5,5
9056,sarin,सरीन,4,5
9057,butea,ब्यूटिया,8,5
9058,buddy,बडी,3,5
9059,shell,शेल,3,5
9060,supin,सुपिन,5,5
9061,saqar,सक़र,4,5
9062,saria,सारीआ,5,5
9063,sliet,एसएलआईईटी,9,5
9064,trout,ट्राउट,6,5
9065,bapat,बापट,4,5
9066,thela,ठेला,4,5
9067,dardi,दर्दी,5,5
9068,shirt,शर्ट,4,5
9069,coker,कोकर,4,5
9070,bhera,भीरा,4,5
9071,bheri,भेरि,4,5
9072,cheap,चीप,3,5
9073,supna,सुपना,5,5
9074,cheat,चीट,3,5
9075,theta,थीटा,4,5
9076,bannu,बन्नू,5,5
9077,tuple,टपल,3,5
9078,suris,सूरी,4,5
9079,sohba,सोभा,4,5
9080,turbo,टर्बो,5,5
9081,bhaga,भागा,4,5
9082,burke,बर्क,4,5
9083,cloop,क्लूप,5,5
9084,susan,सुसान,5,5
9085,solar,सोलर,4,5
9086,bhaln,भैन,3,5
9087,bunds,बंड,3,5
9088,buner,बुनेर,5,5
9089,ulcer,अल्सर,5,5
9090,david,ड़ेविड़,7,5
9091,cloud,क्लाउड,6,5
9092,burki,बुर्की,6,5
9093,tiled,टाइल्ड,6,5
9094,barta,वार्ता,6,5
9095,tinea,दिनाई,5,5
9096,tinda,टिंडा,5,5
9097,sobel,सोबेल,5,5
9098,sofia,सोफिया,6,5
9099,bhago,भागो,4,5
9100,dawit,दावित,5,5
9101,sorus,सोरस,4,5
9102,dausa,दौसा,4,5
9103,bunji,बुन्जी,6,5
9104,dayal,दयाल,4,5
9105,surma,सुरमा,5,5
9106,tupac,तुपाक,5,5
9107,trust,ट्रर्ट,6,5
9108,chari,चरी,3,5
9109,clyde,क्लायड,6,5
9110,timir,तिमिर,5,5
9111,sankh,शंख,3,5
9112,sohag,सोहाग,5,5
9113,solan,सोलन,4,5
9114,times,टाइम्स,6,5
9115,timer,टाइमर,5,5
9116,cmake,सीमेक,5,5
9117,sohal,सोहल,4,5
9118,cloys,क्लाउस,6,5
9119,dayee,दाई,3,5
9120,ullah,उल्ला,5,5
9121,sobti,सोबती,5,5
9122,chasa,चषा,3,5
9123,bundi,बूँदी,5,5
9124,timor,टिमो,4,5
9125,sorya,सौर्य,5,5
9126,dandi,डांडी,5,5
9127,bezos,बेज़ोस,6,5
9128,vashi,वाशी,4,5
9129,fcnrb,एफसीएनआरबी,10,5
9130,fatwa,फतवा,4,5
9131,fauna,फौना,4,5
9132,faure,फ़ारे,5,5
9133,faust,फाउस्ट,6,5
9134,fauzi,फौजों,5,5
9135,varsh,वर्ष,4,5
9136,ficus,फाइकस,5,5
9137,fatir,फातिर,5,5
9138,qaidi,कैदी,4,5
9139,galla,गाल्ला,6,5
9140,prady,प्रैडी,6,5
9141,galpa,गल्प,4,5
9142,galpo,गल्पो,5,5
9143,prada,प्रादा,6,5
9144,gamal,गमाल,4,5
9145,verse,वर्स,4,5
9146,fuzzy,फजी,3,5
9147,fever,फीवर,4,5
9148,found,ढूँढ़,5,5
9149,lasse,लेसे,4,5
9150,quest,क्वेस्ट,7,5
9151,felix,फेलिक्स,7,5
9152,varud,वरूड,4,5
9153,vasco,वास्को,6,5
9154,askar,अस्कर,5,5
9155,fmsci,एफएमएससीआई,10,5
9156,fedex,फेडएक्स,7,5
9157,lathe,लेथ,3,5
9158,focus,फ़ोकस,5,5
9159,punch,पंच,3,5
9160,folic,फालिक,5,5
9161,quart,क्वार्ट,7,5
9162,folio,फ़ोलियो,7,5
9163,fazil,फ़ाज़िल,7,5
9164,quick,क़िक्क,6,5
9165,qudsi,कुदसी,5,5
9166,qubar,कूबर,4,5
9167,quays,कीज़,4,5
9168,quasi,क्वासी,6,5
9169,asset,असेट,4,5
9170,feith,फीथ,3,5
9171,felis,फेलिस,5,5
9172,asher,अशर,3,5
9173,buoys,ब्वाय,5,5
9174,qbert,क्यूबर्ट,8,5
9175,qazim,का़जि़म,7,5
9176,truti,त्रुटि,6,5
9177,theme,थीम,3,5
9178,slice,स्लाइस,6,5
9179,these,चीज़े,5,5
9180,sarir,सरीर,4,5
9181,saris,साड़ियां,8,5
9182,daraa,दरआ,3,5
9183,clegg,क्लैग्ग,7,5
9184,swamp,स्वाम्प,7,5
9185,davis,डेविस,5,5
9186,sotho,सिसोथो,6,5
9187,sarla,सरला,4,5
9188,shekh,शेख,3,5
9189,thant,थान्ट,5,5
9190,space,स्पेस,5,5
9191,swath,स्वैथ,5,5
9192,bhoga,भेग,3,5
9193,saroj,सरोज,4,5
9194,thara,ठाड़ा,5,5
9195,clean,क्लीन,5,5
9196,dante,डीएएनटीई,8,5
9197,qazis,काजियों,7,5
9198,tilka,तिलका,5,5
9199,trunk,ट्रंक,5,5
9200,assaf,असाफ,4,5
9201,qaumi,क़ौमी,5,5
9202,qatar,कतर,3,5
9203,butti,भुट्टी,6,5
9204,bukka,बुक्का,6,5
9205,barwa,बारवा,5,5
9206,truss,ट्रस,4,5
9207,ulhas,उल्हास,6,5
9208,bungy,बंगी,4,5
9209,bantu,बांटू,5,5
9210,bhaja,भाजा,4,5
9211,sohra,सोहरा,5,5
9212,banur,बनूर,4,5
9213,tilly,टिली,4,5
9214,snood,स्नूड,5,5
9215,bhaji,भाजी,4,5
9216,davos,दावोस,5,5
9217,sojat,सोजत,4,5
9218,tilla,टिल्ला,6,5
9219,ulema,उलेमा,5,5
9220,snoop,स्नुप,5,5
9221,tifac,टीआईएफएसी,9,5
9222,cupid,क्यूपिड,7,5
9223,nanhe,नन्हे,5,5
9224,khola,खोला,4,5
9225,fauji,फ़ौजी,4,5
9226,gheun,घेऊन,4,5
9227,vishv,विश्व,5,5
9228,bhayo,भयो,3,5
9229,kiran,किरण,4,5
9230,pahan,पहन,3,5
9231,jayen,जायेँ,5,5
9232,naino,नैनो,4,5
9233,dharm,धर्म,4,5
9234,sabhi,सभी,3,5
9235,phule,फूले,4,5
9236,karat,करत,3,5
9237,bhali,भली,3,5
9238,balam,बलम,3,5
9239,niras,निरास,5,5
9240,gunah,गुनाह,5,5
9241,kabhi,कभी२,4,5
9242,viron,वीरों,5,5
9243,sudha,सुधा,4,5
9244,pyara,प्यारा,6,5
9245,lambi,लम्बी,5,5
9246,habib,हबीब,4,5
9247,yadon,यादों,5,5
9248,suvas,सुवास,5,5
9249,pahar,पहर,3,5
9250,athon,आठों,4,5
9251,uncha,ऊँचा,4,5
9252,shole,शोले,4,5
9253,asara,आसरा,4,5
9254,tabah,तबाह,4,5
9255,choti,छोटी,4,5
9256,ruthi,रूठी,4,5
9257,chudi,चूड़ी,4,5
9258,mudat,मुद्दत,6,5
9259,kahen,कहें,4,5
9260,arazu,आरज़ू,4,5
9261,jhuke,झुके,4,5
9262,thaki,थकि,3,5
9263,ghere,घेरे,4,5
9264,socho,सोचो,4,5
9265,milan,मिलन,4,5
9266,paega,पाएगा,5,5
9267,bitai,बिताई,5,5
9268,budhe,बूढ़े,4,5
9269,chupi,छुपी,4,5
9270,dhali,ढली,3,5
9271,dhare,धारे,4,5
9272,kaisi,कैसी,4,5
9273,gurur,ग़ुरूर,5,5
9274,matri,मातृ,4,5
9275,bezar,बेज़ार,5,5
9276,sanch,साँच,4,5
9277,dhyan,ध्यान,5,5
9278,dhamr,धमर्,4,5
9279,shish,शीश,3,5
9280,jhank,झांक,4,5
9281,aurat,औरत,3,5
9282,arjun,अर्जुन,6,5
9283,dinon,दिनों,5,5
9284,ghire,घिरे,4,5
9285,badha,बढ़ा,3,5
9286,ruhen,रूहें,5,5
9287,ganwa,गँवा,4,5
9288,kanpe,काँपे,5,5
9289,pehar,पेहर,4,5
9290,rutha,रूठा,4,5
9291,yodha,योद्धा,6,5
9292,anvar,अन्वर,5,5
9293,hongi,होंगी,5,5
9294,phale,फले,3,5
9295,nichi,नीची,4,5
9296,bansi,बंसी,4,5
9297,rache,रचे,3,5
9298,ganga,गंगा,4,5
9299,khoya,खोया,4,5
9300,ankhe,आँखे,4,5
9301,alava,अलावा,5,5
9302,nayan,नयन,3,5
9303,ujali,उजली,4,5
9304,ghode,घोड़े,4,5
9305,savar,सवार,4,5
9306,chipi,छिपी,4,5
9307,suhag,सुहाग,5,5
9308,sisak,सिसक,4,5
9309,muthe,मूठे,4,5
9310,kanya,कन्या,5,5
9311,bahak,बहक,3,5
9312,tarah,तरह,3,5
9313,phali,फली,3,5
9314,kheti,खेती,4,5
9315,chaye,छाये,4,5
9316,milen,मिलें,5,5
9317,aisan,ऐसन,3,5
9318,anjam,अंजाम,5,5
9319,panch,पाँच,4,5
9320,mevad,मेवाड़,5,5
9321,palat,पलट,3,5
9322,julmi,जुल्मी,6,5
9323,basti,बस्ती,5,5
9324,irada,इरादा,5,5
9325,kanda,कंदा,4,5
9326,pukar,पुकार,5,5
9327,maina,मैना,4,5
9328,zaban,ज़बां,4,5
9329,khula,खुला,4,5
9330,milti,मिल्ती,6,5
9331,unche,ऊँचे,4,5
9332,janen,जानें,5,5
9333,jhake,झाके,4,5
9334,kudhi,ख़ुधी,4,5
9335,mujhi,मुझी,4,5
9336,udasi,उदासी,5,5
9337,nidar,निडर,4,5
9338,insha,इन्शा,5,5
9339,milta,मिल्ता,6,5
9340,duhkh,दुःख,4,5
9341,sinon,सीनों,5,5
9342,jalim,जालिम,5,5
9343,ayegi,आयेगी,5,5
9344,khuli,खुली,4,5
9345,bhumi,भूमी,4,5
9346,bhaya,भय्या,5,5
9347,chama,छम्मा,5,5
9348,shava,शावा,4,5
9349,munda,मुंडा,5,5
9350,ghati,घाटी,4,5
9351,haldi,हल्दी,5,5
9352,amari,अमारी,5,5
9353,banke,बाँके,5,5
9354,ghula,घुला,4,5
9355,qarar,क़रार,4,5
9356,garaz,ग़रज़,3,5
9357,pahad,पहाड़,4,5
9358,samay,समय,3,5
9359,ismat,इस्मत,5,5
9360,bandh,बाँध,4,5
9361,yakin,यकीं,4,5
9362,sunen,सुनें,5,5
9363,rakhe,राखे,4,5
9364,rekha,रेखा,4,5
9365,sakin,सकीं,4,5
9366,chand,चाँद,4,5
9367,tapon,तापों,5,5
9368,bandi,बन्दी,5,5
9369,antar,अंतर,4,5
9370,naiya,नैय्या,6,5
9371,sakun,सकूँ,4,5
9372,unaka,उनका,4,5
9373,harsu,हरसू,4,5
9374,naqsh,नक़्श,4,5
9375,raste,रास्ते,6,5
9376,gulal,गुलाल,5,5
9377,paiya,पैया,4,5
9378,zulph,ज़ुल्फ,5,5
9379,todte,तोड़्ते,6,5
9380,badle,बद्ले,5,5
9381,anzam,अंज़ाम,5,5
9382,kitni,कित्नी,6,5
9383,parda,पर्दा,5,5
9384,garao,गराओ,4,5
9385,bhata,भाता,4,5
9386,hunar,हुनर,4,5
9387,kahun,कहूं,4,5
9388,najar,नजर,3,5
9389,bairi,बैरी,4,5
9390,halka,हल्का,5,5
9391,divar,दीवार,5,5
9392,inkar,इन्कार,6,5
9393,bahen,बाहें,5,5
9394,maila,मैला,4,5
9395,jaoge,जाओगे,5,5
9396,komal,कोमल,4,5
9397,humak,हुमक,4,5
9398,sahaj,सहज,3,5
9399,jvala,ज्वाला,6,5
9400,chori,छोरी२,5,5
9401,mridu,मृदु,4,5
9402,premi,प्रेमी,6,5
9403,pulak,पुलक,4,5
9404,javan,जवान,4,5
9405,nutan,नूतन,4,5
9406,bahan,बहन,3,5
9407,socha,सोचा,4,5
9408,sihar,सिहर,4,5
9409,insan,इन्सान,6,5
9410,gagan,गगन,3,5
9411,kushi,ख़ुशी,4,5
9412,khaye,खाये,4,5
9413,ankit,अंकित,5,5
9414,hiron,हीरों,5,5
9415,chita,चिता,4,5
9416,bijli,बिज्ली,6,5
9417,isako,इसको,4,5
9418,vipul,विपुल,5,5
9419,apana,अपना,4,5
9420,sitam,सितम,4,5
9421,payar,पयार,4,5
9422,daman,दामन,4,5
9423,sajal,सजल,3,5
9424,bahar,बहार,4,5
9425,karen,करें,4,5
9426,kizan,ख़िज़ाँ,5,5
9427,gamon,ग़मों,4,5
9428,harit,हरित,4,5
9429,jigar,जिगर,4,5
9430,juban,जुबां,5,5
9431,mukam,मुकाम,5,5
9432,isaka,इसका,4,5
9433,nikal,निकल,4,5
9434,bhigo,भीगो,4,5
9435,mahan,महान,4,5
9436,usape,उसपे,4,5
9437,paton,पत्तों,6,5
9438,gunje,गूंजे,5,5
9439,jhare,झरे,3,5
9440,priya,प्रिया,6,5
9441,nahak,नाहक,4,5
9442,malum,मालूम,5,5
9443,bicha,बिछा,4,5
9444,joban,जोबन,4,5
9445,barat,बारात,5,5
9446,ulajh,उलझ,3,5
9447,choli,चोली,4,5
9448,ajkal,आजकल,4,5
9449,rulae,रुलाए,5,5
9450,mahak,महक,3,5
9451,rahin,रहीं,4,5
9452,baran,बरण,3,5
9453,udati,उड़ती,4,5
9454,gulam,ग़ुलाम,5,5
9455,khelo,खेलो,4,5
9456,samai,समाई,4,5
9457,tinke,तिन्के,6,5
9458,ruken,रुकें,5,5
9459,adaon,अदाओं,5,5
9460,pipal,पीपल,4,5
9461,baith,बैठ,3,5
9462,kayal,ख़याल,4,5
9463,dagar,डगर,3,5
9464,udaye,उड़ाये,5,5
9465,paila,पैला,4,5
9466,taras,तरस,3,5
9467,vaste,वास्ते,6,5
9468,chane,छाने,4,5
9469,didar,दीदार,5,5
9470,janan,जानां,5,5
9471,shyam,श्याम,5,5
9472,vapas,वापस,4,5
9473,pahle,पह्ले,5,5
9474,burai,बुराई,5,5
9475,uchal,उछाल,4,5
9476,khona,खोना,4,5
9477,ugale,उगले,4,5
9478,bunde,बुन्दे,6,5
9479,chake,छक्के,5,5
9480,janch,जाँच,4,5
9481,sujhi,सूझी,4,5
9482,dahad,दहाड़,4,5
9483,gamat,गम्मत,5,5
9484,abadi,आबादी,5,5
9485,batae,बताए,4,5
9486,saval,सवाल,4,5
9487,akhir,आखिर,4,5
9488,zuban,ज़ुबां,5,5
9489,jyada,ज्यादा,6,5
9490,dvare,द्वारे,6,5
9491,gokul,गोकुल,5,5
9492,katil,कातिल,5,5
9493,tanha,तन्हा,5,5
9494,jatan,जतन,3,5
9495,vahin,वहीं,4,5
9496,jalwa,जल्वा,5,5
9497,nahaq,नाहक़,4,5
9498,soche,सोचे,4,5
9499,nanha,नन्हा,5,5
9500,kanch,काँच,4,5
9501,aunga,आऊँगा,5,5
9502,karte,कर्ते,5,5
9503,kafan,कफ़न,3,5
9504,isape,इसपे,4,5
9505,girai,गिराई,5,5
9506,janib,जानिब,5,5
9507,kasam,कसम,3,5
9508,aulad,औलाद,4,5
9509,madad,मदद,3,5
9510,junun,जुनूं,5,5
9511,dhole,ढोले,4,5
9512,dholi,ढोली,4,5
9513,kundi,कुंडी,5,5
9514,devar,देवर,4,5
9515,sasur,ससुर,4,5
9516,dukon,दुक्कों,7,5
9517,raqam,रक़म,3,5
9518,anban,आनबान,5,5
9519,lavan,लावां,5,5
9520,libas,लिबास,5,5
9521,jahar,जहर,3,5
9522,purze,पुर्ज़े,6,5
9523,rakho,राखो,4,5
9524,abala,अबला,4,5
9525,ganva,गंवा,4,5
9526,ready,रेअद्य,6,5
9527,dalun,डालूं,5,5
9528,andhe,अंधे,4,5
9529,pande,पांडे,5,5
9530,paili,पैली,4,5
9531,macha,मचा,3,5
9532,khain,खाईं,4,5
9533,lathi,लाठी,4,5
9534,dhana,ढाना,4,5
9535,damak,दमक,3,5
9536,phalo,फलो,3,5
9537,satae,सताए,4,5
9538,alaka,अलका,4,5
9539,masha,माशा,4,5
9540,manao,मनाओ,4,5
9541,sapan,सपन,3,5
9542,tinon,तीनों,5,5
9543,chikh,चीख,3,5
9544,dilao,दिलाओ,5,5
9545,ghana,घना,3,5
9546,vastu,वस्तु,5,5
9547,punji,पूँजी,5,5
9548,anath,अनाथ,4,5
9549,phodo,फोड़ो,4,5
9550,ghiri,घिरी,4,5
9551,paise,पैसे,4,5
9552,imali,ईमली,4,5
9553,vikha,विखा,4,5
9554,qimat,क़ीमत,4,5
9555,jaiho,जइहो,4,5
9556,authe,औत्थे,5,5
9557,gunji,गूंजी,5,5
9558,fasal,फ़सल,3,5
9559,hison,हिस्सों,7,5
9560,ruhon,रूहों,5,5
9561,dulha,दूल्हा,6,5
9562,hanso,हँसो,4,5
9563,bhikh,भीख,3,5
9564,saton,सातों,5,5
9565,bhesh,भेष,3,5
9566,chaka,चका,3,5
9567,asmat,अस्मत,5,5
9568,purao,पुराओ,5,5
9569,ghute,घुटे,4,5
9570,balon,बालों,5,5
9571,lipat,लिपट,4,5
9572,udata,उड़ाता,5,5
9573,dhaka,ढका,3,5
9574,bhukh,भूख,3,5
9575,chupe,छुपे,4,5
9576,arati,आरती,4,5
9577,bhola,भोला,4,5
9578,flour,फ़्लोउर,6,5
9579,safar,सफ़र,3,5
9580,lamba,लम्बा,5,5
9581,pyasa,प्यासा,6,5
9582,jaega,जाएगा,5,5
9583,girae,गिराए,5,5
9584,khoke,खोके,4,5
9585,patal,पाताल,5,5
9586,yunhi,यूँही,5,5
9587,qahar,क़हर,3,5
9588,kholi,खोली,4,5
9589,raham,रहम,3,5
9590,vadon,वादों,5,5
9591,dharo,धरो,3,5
9592,padun,पड़ूं,4,5
9593,naron,नारों,5,5
9594,krodh,क्रोध,5,5
