,hi-en,hi,len-hi,len-hi-en
1044,saman,समां,4,5
1045,sangi,संगी,4,5
1046,savan,सावन,4,5
1047,baina,बैना,4,5
1048,itani,इतनी,4,5
1049,payen,पायें,5,5
1050,jaogi,जाओगी,5,5
1051,chota,छोटा,4,5
1052,suron,सुरों,5,5
1053,chaho,चाहो,4,5
1054,kante,काँटे,5,5
1055,pucha,पूछा,4,5
1056,khade,खड़े,3,5
1057,khali,खाली,4,5
1058,tarah,तरह,3,5
1059,bacha,बचा,3,5
1060,ayega,आयेगा,5,5
1061,chuka,चुका,4,5
1062,pakhi,पाखी,4,5
1063,bandh,बाँध,4,5
1064,zahar,ज़हर,3,5
1065,duaen,दुआएं,5,5
1066,sarat,सरत,3,5
1067,fizan,फ़िज़ां,5,5
1068,matam,मातम,4,5
1069,badar,बदर,3,5
1070,naino,नैनो,4,5
1071,suraj,सूरज,4,5
1072,badho,बढ़ो,3,5
1073,palat,पलट,3,5
1074,insan,इन्साँ,6,5
1075,chabe,छबे,3,5
1076,gunge,गूँगे,5,5
1077,inase,इनसे,4,5
1078,gidad,गीदड़,4,5
1079,chede,छेड़े,4,5
1080,kehda,केह्ड़ा,6,5
1081,dhoka,धोका,4,5
1082,zyada,ज़्यादा,6,5
1083,lagai,लगाई,4,5
1084,mathe,माथे,4,5
1085,dekhi,देखी,4,5
1086,yunhi,यूँही,5,5
1087,chudi,चूड़ी,4,5
1088,bhule,भूले,4,5
1089,jhule,झूले,4,5
1090,nanhi,नन्ही,5,5
1091,palav,पल्लव,5,5
1092,nashe,नशे,3,5
1093,betab,बेताब,5,5
1094,tanha,तन्हा,5,5
1095,fikar,फ़िकर,4,5
1096,babua,बबुआ,4,5
1097,pankh,पँख,3,5
1098,sawan,सावन,4,5
1099,nadan,नादान,5,5
1100,bazar,बाज़ार,5,5
1101,sulag,सुलग,4,5
1102,faqat,फ़क़त,3,5
1103,akhir,आखिर,4,5
1104,rahun,रहूं,4,5
1105,isako,इसको,4,5
1106,phuta,फूटा,4,5
1107,mitha,मीठा,4,5
1108,sabar,सबर,3,5
1109,dagar,डगर,3,5
1110,udasi,उदासी,5,5
1111,sukha,सूखा,4,5
1112,asman,आस्मान,6,5
1113,tujhi,तुझी,4,5
1114,faili,फ़ैली,4,5
1115,munir,मुनीर,5,5
1116,gajab,गजब,3,5
1117,nagan,नागन,4,5
1118,jhula,झूला,4,5
1119,ganga,गंगा,4,5
1120,vahan,वहाँ,4,5
1121,chadi,छड़ी,3,5
1122,kaman,कमाँ,4,5
1123,bhata,भाता,4,5
1124,qabul,क़बूल,4,5
1126,pakad,पकड़,3,5
1127,inhen,इन्हें,6,5
1128,phira,फिरा,4,5
1129,dhany,धन्य,4,5
1130,chaha,चाहा,4,5
1131,koyal,कोयल,4,5
1132,pyara,प्यारा,6,5
1133,garaz,गरज़,3,5
1134,chule,छूले,4,5
1135,bajae,बजाए,4,5
1136,kanpe,काँपे,5,5
1137,qamar,क़मर,3,5
1138,kamar,कमर,3,5
1139,aisan,ऐसन,3,5
1140,naram,नरम,3,5
1141,rakha,रखा,3,5
1142,phans,फँस,3,5
1143,maina,मैना,4,5
1144,dhans,धँस,3,5
1145,najar,नजर,3,5
1146,hamar,हमार,4,5
1147,shuru,शुरू,4,5
1148,gulal,गुलाल,5,5
1149,milap,मिलाप,5,5
1150,todun,तोड़ूं,5,5
1151,chabi,छबि,3,5
1152,tanen,तानें,5,5
1153,lagae,लगाए,4,5
1154,dhyan,ध्यान,5,5
1155,tilak,तिलक,4,5
1156,qalam,क़लाम,4,5
1157,gazal,ग़ज़ल,3,5
1158,kanti,कांति,5,5
1159,kiran,किरण,4,5
1160,surkh,सुर्ख,5,5
1161,khola,खोला,4,5
1162,kamal,कमल,3,5
1163,dhage,धागे,4,5
1164,dhaga,धागा,4,5
1165,chama,छमा,3,5
1166,megha,मेघा,4,5
1167,kahen,कहें,4,5
1168,dware,द्वारे,6,5
1169,aenge,आएंगे,5,5
1170,honth,होंठ,4,5
1171,choti,छोटी,4,5
1172,lalat,ललाट,4,5
1173,bhumi,भूमी,4,5
1174,uthin,उठीं,4,5
1175,maiya,मैया,4,5
1176,raham,रहम,3,5
1177,thode,थोड़े,4,5
1178,naraz,नाराज़,5,5
1179,bahan,बहन,3,5
1180,kapat,कपट,3,5
1181,pyase,प्यासे,6,5
1182,bagon,बागों,5,5
1183,jagun,जागूं,5,5
1184,chain,चैन,3,5
1185,lubha,लुभा,4,5
1186,usane,उसने,4,5
1187,karam,करम,3,5
1188,kurta,कुर्ता,6,5
1189,bujhe,बूझे,4,5
1190,bolun,बोलूँ,5,5
1191,bayan,बय्याँ,6,5
1192,mange,माँगे,5,5
1193,kithe,कित्थे,6,5
1194,sajao,सजाओ,4,5
1195,jaibe,जईबे,4,5
1196,sanun,सानूं,5,5
1197,sadak,सड़क,3,5
1198,janin,जानीं,5,5
1199,udaun,उड़ाउण,5,5
1200,irada,इरादा,5,5
1201,jagan,जगाण,4,5
1202,dhone,धोने,4,5
1203,lamha,लम्हा,5,5
1204,tauba,तौबा,4,5
1205,inkar,इन्कार,6,5
1206,garmi,गर्मी,5,5
1207,giton,गीतों,5,5
1208,arati,आरती,4,5
1209,authe,औत्थे,5,5
1210,pipal,पीपल,4,5
1211,jaiho,जइहो,4,5
1212,nazuk,नाज़ुक,5,5
1213,amrit,अमृत,4,5
1214,javan,जवान,4,5
1215,isape,इसपे,4,5
1216,qimat,क़ीमत,4,5
1217,hansi,हँसी,4,5
1218,bezar,बेज़ार,5,5
1219,unape,उनपे,4,5
1220,chedo,छेड़ो,4,5
1221,marun,मारूँ,5,5
1222,vikha,विखा,4,5
1223,jithe,जित्थे,6,5
1224,bande,बंदे,4,5
1225,imali,ईमली,4,5
1226,dekar,देकर,4,5
1227,paise,पैसे,4,5
1228,valon,वालों,5,5
1229,gunji,गूंजी,5,5
1230,lengi,लेंगी,5,5
1231,aengi,आएंगी,5,5
1232,bahen,बाहें,5,5
1233,khole,खोले,4,5
1234,ghiri,घिरी,4,5
1235,aunga,आऊंगा,5,5
1236,ruthe,रूठे,4,5
1237,anath,अनाथ,4,5
1238,lutai,लूटै,4,5
1239,chora,चोर,3,5
1240,dharo,धारो,4,5
1241,punji,पूँजी,5,5
1242,vastu,वस्तु,5,5
1243,dvare,द्वारे,6,5
1244,ghana,घना,3,5
1245,janen,जानें,5,5
1246,viron,वीरों,5,5
1247,bholi,भोली,4,5
1248,muthi,मुट्ठी,6,5
1249,nanhe,नन्हे,5,5
1250,isaki,इसकी,4,5
1251,dilao,दिलाओ,5,5
1252,vapas,वापस,4,5
1253,chikh,चीख,3,5
1254,phodo,फोड़ो,4,5
1255,hison,हिस्सों,7,5
1256,asmat,अस्मत,5,5
1257,ruhon,रूहों,5,5
1258,bhukh,भूख,3,5
1259,zinda,ज़िंदा,5,5
1260,andhi,आंधी,4,5
1261,azadi,आज़ादी,5,5
1262,nasib,नसीब,4,5
1263,bhali,भली,3,5
1264,khile,खिले,4,5
1265,dipak,दीपक,4,5
1266,burai,बुराई,5,5
1267,javab,जवाब,4,5
1268,dhaka,ढका,3,5
1269,usako,उसको,4,5
1270,jaisi,जैसी,4,5
1271,kagaz,काग़ज़,4,5
1272,qadam,क़दम,3,5
1273,hongi,होंगी,5,5
1274,udata,उड़ाता,5,5
1275,surat,सूरत,4,5
1276,lipat,लिपट,4,5
1277,duhkh,दुःख,4,5
1278,chura,चुरा,4,5
1279,phera,फेरा,4,5
1280,balon,बालों,5,5
1281,ghute,घुटे,4,5
1282,hanse,हँसे,4,5
1283,masum,मासूम,5,5
1284,chupe,छुपे,4,5
1285,milan,मिलन,4,5
1286,kudai,ख़ुदाई,5,5
1287,purao,पुराओ,5,5
1288,chaka,चका,3,5
1289,bhesh,भेष,3,5
1290,solah,सोलह,4,5
1291,bahar,बहार,4,5
1292,dolun,डोलूँ,5,5
1293,kanch,काँच,4,5
1294,dhire,धीरे,4,5
1295,lekar,लेकर,4,5
1296,phere,फेरे,4,5
1297,jagat,जगत,3,5
1298,unhin,उन्हीं,6,5
1299,saton,सातों,5,5
1300,jhume,झूमे,4,5
1301,bhikh,भीख,3,5
1302,lenge,लेंगे,5,5
1303,rakhi,रखी,3,5
1304,hanso,हँसो,4,5
1305,barat,बारात,5,5
1306,dulha,दूल्हा,6,5
1307,bhale,भले,3,5
1308,tinon,तीनों,5,5
1309,sapan,सपन,3,5
1310,pukar,पुकार,5,5
1311,khoya,खोया,4,5
1312,judai,जुदाई,5,5
1313,kadam,कदम,3,5
1314,chuta,छुटा,4,5
1315,manao,मनाओ,4,5
1316,rutha,रूठा,4,5
1317,bigad,बिगड़,4,5
1318,macha,मचा,3,5
1319,machi,मची,3,5
1320,jogan,जोगन,4,5
1321,aulad,औलाद,4,5
1322,sukhi,सुखी,4,5
1323,madad,मदद,3,5
1324,hokar,होकर,4,5
1325,junun,जुनूं,5,5
1326,didar,दीदार,5,5
1327,badha,बढ़ा,3,5
1328,unhen,उन्हें,6,5
1329,janun,जानूं,5,5
1330,sahil,साहिल,5,5
1331,phunk,फूँक,4,5
1332,vidhi,विधि,4,5
1333,daras,दरस,3,5
1334,gokul,गोकुल,5,5
1335,bitha,बिठा,4,5
1336,jaoge,जाओगे,5,5
1337,dhole,ढोले,4,5
1338,dholi,ढोली,4,5
1339,jalae,जलाए,4,5
1340,milae,मिलाए,5,5
1341,duhai,दुहाई,5,5
1342,chori,चोरी,4,5
1343,satha,साथ,3,5
1344,kundi,कुंडी,5,5
1345,devar,देवर,4,5
1346,khada,खड़ा,3,5
1347,hatha,हाथ,3,5
1348,sasur,ससुर,4,5
1349,jurma,जुर्म,5,5
1350,likha,लिखा,4,5
1351,dukon,दुक्कों,7,5
1352,huzur,हुज़ूर,5,5
1353,raqam,रक़म,3,5
1354,batao,बताओ,4,5
1355,anban,आनबान,5,5
1356,lavan,लावां,5,5
1357,libas,लिबास,5,5
1358,jahar,जहर,3,5
1359,jyoti,ज्योती,6,5
1360,mithe,मीठे,4,5
1361,purze,पुर्ज़े,6,5
1362,labon,लबों,4,5
1363,adaon,अदाओं,5,5
1364,rakho,राखो,4,5
1365,khvab,ख्वाब,5,5
1366,zamin,ज़मीन,4,5
1367,abala,अबला,4,5
1368,gavah,गवाह,4,5
1369,qasam,क़सम,3,5
1370,alaka,अलका,4,5
1371,sauda,सौदा,4,5
1372,satae,सताए,4,5
1373,samae,समाए,4,5
1374,kafan,कफ़न,3,5
1375,phalo,फलो,3,5
1376,damak,दमक,3,5
1377,dhare,धारे,4,5
1378,rahen,राहें,5,5
1379,anjan,अंजान,5,5
1380,dhana,ढाना,4,5
1381,kaisa,कैसा,4,5
1382,hamen,हमें,4,5
1383,lathi,लाठी,4,5
1384,masha,माशा,4,5
1385,andar,अंदर,4,5
1386,jaldi,जळी,3,5
1387,mujhi,मुझी,4,5
1388,aungi,आऊंगी,5,5
1389,usake,उसके,4,5
1390,shadi,शादी,4,5
1391,malum,मालूम,5,5
1392,unase,उनसे,4,5
1393,baton,बातों,5,5
1394,sitam,सितम,4,5
1395,ghani,घनी,3,5
1396,mithi,मीठी,4,5
1397,nikal,निकल,4,5
1398,khain,खाईं,4,5
1399,dungi,दूंगी,5,5
1400,tadap,तड़प,3,5
1401,kasam,कसम,3,5
1402,itane,इतने,4,5
1403,bahon,बाहों,5,5
1404,lungi,लूंगी,5,5
1405,kabar,ख़बर,3,5
1406,nacho,नाचो,4,5
1407,khana,खाना,4,5
1408,sawal,सवाल,4,5
1409,kayal,ख़याल,4,5
1410,jaisa,जैसा,4,5
1411,paili,पैली,4,5
1412,usaki,उसकी,4,5
1413,bhula,भुला,4,5
1414,pande,पांडे,5,5
1415,lekin,लेकिन,5,5
1416,taraf,तरफ़,3,5
1417,daman,दामन,4,5
1418,bimar,बीमार,5,5
1419,bhare,भरे,3,5
1420,yadon,यादों,5,5
1421,kahan,कहां,4,5
1422,yahan,यहां,4,5
1423,zalim,ज़ालिम,5,5
1424,adaen,अदाएं,5,5
1425,badan,बदन,3,5
1426,divar,दीवार,5,5
1427,andhe,अंधे,4,5
1428,ilzam,इल्ज़ाम,6,5
1429,kaise,कैसे,4,5
1430,jayen,जायें,5,5
1431,dunga,दूँगा,5,5
1432,chala,चला,3,5
1433,sikha,सिखा,4,5
1434,dalun,डालूं,5,5
1435,ulfat,उल्फ़त,5,5
1436,unaki,उनकी,4,5
1437,ready,रेअद्य,6,5
1438,jiwan,जीवन,4,5
1439,ganva,गंवा,4,5
1440,palak,पलक,3,5
1441,karib,करीब,4,5
1442,fasal,फ़सल,3,5
1443,unake,उनके,4,5
1444,sharm,शर्म,4,5
1445,lahar,लहर,3,5
1446,bhala,भला,3,5
1447,bhola,भोला,4,5
1448,kahin,कहीं,4,5
1449,ladai,लड़ाई,4,5
1450,chedi,छेड़ी,4,5
1451,harsh,हर्श,4,5
1452,flour,फ़्लोउर,6,5
1453,chaya,छाया,4,5
1454,qasak,क़सक,3,5
1455,julam,जुलम,4,5
1456,patka,पट्का,5,5
1457,bhari,भरी,3,5
1458,bairi,बैरी,4,5
1459,khata,खता,3,5
1460,manun,मानूँ,5,5
1461,parae,पराए,4,5
1462,ghata,घटा,3,5
1463,phale,फले,3,5
1464,tufan,तूफ़ाँ,5,5
1465,balam,बलम,3,5
1466,karen,करें,4,5
1467,ekahu,एकहू,4,5
1468,wheat,व्हेअत,6,5
1469,kuche,कूचे,4,5
1470,lobhi,लोभी,4,5
1471,gagan,गगन,3,5
1472,khoti,खोटी,4,5
1473,badal,बादल,4,5
1474,chodo,छोड़ो,4,5
1475,grams,ग्रम्स,6,5
1476,sudha,सुधा,4,5
1477,coked,चोओकेद,6,5
1478,dhale,ढले,3,5
1479,nisar,निसार,5,5
1480,patke,पट्के,5,5
1481,zulmi,ज़ुल्मी,6,5
1482,qarib,क़रीब,4,5
1483,antar,अन्तर,5,5
1484,sajan,साजन,4,5
1485,sujhe,सूझे,4,5
1486,ekant,एकान्त,6,5
1487,pyasi,प्यासी,6,5
1488,jaegi,जाएगी,5,5
1489,qusur,क़ुसूर,5,5
1490,apaka,आपका,4,5
1491,toran,तोरन,4,5
1492,denge,देंगे,5,5
1493,cheda,छेड़ा,4,5
1494,janam,जानम,4,5
1495,dhwaj,ध्वज,4,5
1496,bahut,बहुत,4,5
1497,honge,होंगे,5,5
1498,akhon,आखों,4,5
1499,dekho,देखो,4,5
1500,garib,गरीब,4,5
1501,field,फ़िएळ,4,5
1502,masad,मासड़,4,5
1503,nagar,नगर,3,5
1504,shoki,शोख़ी,4,5
1505,shant,शान्त,5,5
1506,samay,समय,3,5
1507,puche,पूछे,4,5
1508,gunje,गूँजे,5,5
1509,churi,चूरी,4,5
1510,qarar,क़रार,4,5
1511,sagar,सागर,4,5
1512,jhuth,झूठ,3,5
1513,akeli,अकेली,5,5
1514,mohan,मोहन,4,5
1515,gagar,गागर,4,5
1516,kesar,केसर,4,5
1517,chale,चले,3,5
1518,irade,इरादे,5,5
1519,joban,जोबन,4,5
1520,dikha,दिखा,4,5
1521,raste,रस्ते,5,5
1522,rahon,राहों,5,5
1523,bhara,भरा,3,5
1524,zaban,ज़बाँ,4,5
1525,hasin,हसीन,4,5
1526,janat,जन्नत,5,5
1527,nazar,नज़र,3,5
1528,chupa,छुपा,4,5
1529,majaj,मजाज,4,5
1530,angan,आँगन,4,5
1531,jaise,जैसे,4,5
1532,yaden,यादें,5,5
1533,qatil,क़ातिल,5,5
1534,dilon,दिलों,5,5
1535,jivan,जीवन,4,5
1536,safar,सफ़र,3,5
1537,gulon,गुलों,5,5
1538,sahar,सहर,3,5
1539,subah,सुबह,4,5
1540,jawan,जवान,4,5
1541,maine,मैने,4,5
1542,usaka,उसका,4,5
1543,niche,नीचे,4,5
1544,naiya,नैया,4,5
1545,itana,इतना,4,5
1546,nahin,नहीं,4,5
1547,basti,बस्ती,5,5
1548,akele,अकेले,5,5
1549,jaega,जाएगा,5,5
1550,haiya,हैया,4,5
1551,paida,पैदा,4,5
1552,likhi,लिखी,4,5
1553,dekha,देखा,4,5
1554,dinon,दिनों,5,5
1555,bhuli,भूली,4,5
1556,sunai,सुनाई,5,5
1557,yahin,यहीं,4,5
1558,piche,पीछे,4,5
1559,mahal,महल,3,5
1560,sabhi,सभी,3,5
1561,ambar,अम्बर,5,5
1562,apani,अपनी,4,5
1563,chalo,चलो,3,5
1564,jhumo,झूमो,4,5
1565,nigah,निगाह,5,5
1566,unchi,ऊंची,4,5
1567,kaisi,कैसी,4,5
1568,kabhi,कभी,3,5
1569,idhar,इधर,3,5
1570,chute,छूटे,4,5
1571,apane,अपने,4,5
1572,chand,चंद,3,5
1573,andaz,अन्दाज़,6,5
1574,kushi,ख़ुशी,4,5
1575,apana,अपना,4,5
1576,mujhe,मुझे,4,5
1577,shama,शम्मा,5,5
1578,yakin,यकीन,4,5
1579,gulam,गुलाम,5,5
1580,shola,शोला,4,5
1581,sanam,सनम,3,5
1582,guzar,गुज़र,4,5
1583,jahan,जहाँ,4,5
1584,janan,जानां,5,5
1585,khili,खिली,4,5
1586,lagan,लगन,3,5
1587,bahal,बहल,3,5
1588,donon,दोनों,5,5
1589,akash,आकाश,4,5
1590,lambi,लम्बी,5,5
1591,thoda,थोड़ा,4,5
1592,akela,अकेला,5,5
1593,choda,छोड़ा,4,5
1594,chupi,छुपी,4,5
1595,chune,छूने,4,5
1596,tujhe,तुझे,4,5
1597,kahun,कहूं,4,5
1598,agale,अगले,4,5
1599,socha,सोचा,4,5
1600,arazu,आरज़ू,4,5
1601,chuki,चुकी,4,5
1602,chahe,चाहे,4,5
1603,priya,प्रिया,6,5
1604,china,छीना,4,5
1605,akari,आख़री,4,5
1606,manga,माँगा,5,5
1607,bajao,बजाओ,4,5
1608,nache,नाचे,4,5
1609,inaka,इनका,4,5
1610,nasha,नशा,3,5
1611,tikhe,तीखे,4,5
1612,utare,उतरे,4,5
1613,sathi,साथी,4,5
1614,lagao,लगाओ,4,5
1615,dekhe,देखे,4,5
1616,magar,मगर,3,5
1617,payal,पायल,4,5
1618,sunae,सुनाए,5,5
1619,kajal,काजल,4,5
1620,gamon,ग़मों,4,5
1621,raten,रातें,5,5
1622,diyan,दियां,5,5
1623,pagal,पागल,4,5
1624,raina,रैना,4,5
1625,pavan,पवन,3,5
1626,nacha,नाचा,4,5
1627,thodi,थोड़ी,4,5
1628,baten,बातें,5,5
1630,bansi,बंसी,4,5
1631,sanjh,साँझ,4,5
1633,panth,पन्थ,4,5
1634,khadi,खड़ी,3,5
1635,murat,मूरत,4,5
1636,inhin,इन्हीं,6,5
1638,ujala,उजाला,5,5
1639,thadi,ठाड़ी,4,5
1640,radha,राधा,4,5
1641,naina,नैना,4,5
1642,yaron,यारों,5,5
1643,sayan,सय्याँ,6,5
1644,bhaya,भाया,4,5
1645,pucho,पूछो,4,5
1646,logon,लोगों,5,5
1647,khale,खले,3,5
1648,shyam,श्याम,5,5
1649,jagate,जागते,5,6
1650,panvon,पांवों,6,6
1651,muskan,मुस्कान,7,6
1652,tadapi,तड़पी,4,6
1653,jisako,जिसको,5,6
1654,bainya,बैंया,5,6
1655,milata,मिलता,5,6
1656,tainun,तैंऊं,5,6
1657,fakire,फ़कीरे,5,6
1658,maujon,मौजों,5,6
1659,behnde,बेहंदे,6,6
1660,mitate,मिटाते,6,6
1661,vichon,विचों,5,6
1662,sunsun,सुनसुन,6,6
1663,milake,मिलके,5,6
1664,nadiya,नदिया,5,6
1665,bagiya,बगिया,5,6
1666,majori,मजोरी,5,6
1667,tarang,तरंग,4,6
1668,bahata,बहता,4,6
1669,phuhar,फुहार,5,6
1670,chaina,चैना,4,6
1671,gajada,गजदा,4,6
1672,nanhin,नन्हीं,6,6
1673,sawaya,सवाया,5,6
1674,marana,मरना,4,6
1675,zanjir,ज़ंजीर,5,6
1676,charka,चर्ख़ा,5,6
1677,karada,करदा,4,6
1678,rusvai,रुस्वाई,7,6
1679,thanda,ठंडा,4,6
1680,jalaya,जलाय,4,6
1681,kyonki,क्योंकि,7,6
1682,gahare,गहरे,4,6
1683,kankan,कन्कां,6,6
1684,kheton,खेतों,5,6
1685,machal,मचल,3,6
1686,hamako,हमको,4,6
1687,guzari,गुज़ारी,6,6
1688,daulat,दौलत,4,6
1689,sister,सिस्तेर,7,6
1690,bikani,बिकानी,6,6
1691,tukade,टुकड़े,5,6
1692,chadhi,चढ़ी,3,6
1693,bhawan,भवन,3,6
1694,bavare,बावरे,5,6
1695,kahake,कहके,4,6
1696,karabi,ख़राबी,5,6
1697,golgol,गोलगोल,6,6
1698,sabane,सबने,4,6
1699,akabar,अकबर,4,6
1700,jhumen,झूमें,5,6
1701,bigadi,बिगड़ी,5,6
1702,jangal,जंगल,4,6
1703,uthaen,उठाएं,5,6
1704,salone,सलोने,5,6
1705,saloni,सलोनी,5,6
1706,nagame,नग़मे,4,6
1707,jogiya,जोगिया,6,6
1708,giraen,गिराएं,6,6
1709,manzur,मंज़ूर,5,6
1710,isamen,इसमें,5,6
1711,uthate,उठते,4,6
1712,churai,चुराई,5,6
1713,ruksat,रुख़्सत,6,6
1714,darane,डरने,4,6
1715,bandhe,बँधे,4,6
1716,kidhar,किधर,4,6
1717,gunche,ग़ुँचे,5,6
1718,kasake,कसके,4,6
1719,pakade,पकड़े,4,6
1720,bhabhi,भाभी,4,6
1721,fasana,फ़साना,5,6
1722,jaenge,जाएँगे,6,6
1723,hamare,हमारे,5,6
1724,ghunte,घूंटे,5,6
1725,manzil,मंज़िल,5,6
1726,chaman,चमन,3,6
1727,marata,मरता,4,6
1728,ladaki,लड़की,4,6
1729,rishte,रिश्ते,6,6
1730,chalan,चलन,3,6
1731,nidhal,निढाल,5,6
1732,jiungi,जिऊंगी,6,6
1733,marati,मरती,4,6
1734,tumako,तुमको,5,6
1735,kahane,कहने,4,6
1736,purush,पुरुष,5,6
1737,baithe,बैठे,4,6
1738,dastan,दास्तान,7,6
1739,ulafat,उलफ़त,4,6
1740,marane,मरने,4,6
1741,nirdai,निर्दई,6,6
1742,zamane,ज़माने,5,6
1743,mahndi,महंदी,5,6
1744,yamuna,यमुना,5,6
1745,araman,अरमान,5,6
1746,ishare,इशारे,5,6
1747,muskae,मुस्काए,7,6
1748,sunata,सुनाता,6,6
1749,satata,सताता,5,6
1750,dekhun,देखूँ,5,6
1751,sahare,सहारे,5,6
1752,sujhen,सूझें,5,6
1753,chandi,चाँदी,5,6
1754,gahara,गहरा,4,6
1755,bandhi,बँधी,4,6
1756,kodiya,कोड़ीया,6,6
1757,jitane,जितने,5,6
1758,kinare,किनारे,6,6
1759,malika,मलिका,5,6
1760,timbha,टिम्भा,6,6
1761,hilmil,हिलमिल,6,6
1762,around,अरोउन्द,7,6
1763,coking,चोओकिन्ग,8,6
1764,before,बेफ़ोरे,6,6
1765,dharam,धरम,3,6
1766,flours,फ़्लोउर्स,8,6
1767,patali,पतली,4,6
1768,angang,अंगअंग,6,6
1769,mother,मोथेर,5,6
1770,manjhi,माँझी,5,6
1771,roeroe,रोएरोए,6,6
1772,jitani,जितनी,5,6
1773,khelun,खेलूं,5,6
1774,dhiraj,धीरज,4,6
1775,jalata,जलता,4,6
1776,kathin,कठिन,4,6
1777,kashti,कश्ती,5,6
1778,ayenge,आयेंगे,6,6
1779,pasand,पसन्द,5,6
1780,jayega,जायेगा,6,6
1781,bichad,बिछड़,4,6
1782,rubaru,रूबरू,5,6
1783,kismat,किस्मत,6,6
1784,wafaon,वफ़ाओं,5,6
1785,parade,परदे,4,6
1786,karake,करके,4,6
1787,sangam,संगम,4,6
1788,jugjug,जुगजुग,6,6
1789,karega,करेगा,5,6
1790,badala,बदला,4,6
1791,qurban,क़ुर्बान,7,6
1792,roshan,रोशन,4,6
1793,devata,देवता,5,6
1794,karana,करना,4,6
1795,hamane,हमने,4,6
1796,ehasan,एहसान,5,6
1797,jatane,जताने,5,6
1798,padega,पड़ेगा,5,6
1799,sabaki,सबकी,4,6
1800,yarana,याराना,6,6
1801,milana,मिलाना,6,6
1802,miljul,मिलजुल,6,6
1803,jawani,जवानी,5,6
1804,izahar,इज़हार,5,6
1805,pahala,पहला,4,6
1806,phulon,फूलों,5,6
1807,janate,जानते,5,6
1808,rangon,रंगों,5,6
1809,dayare,दायरे,5,6
1810,manate,मानते,5,6
1811,rutaba,रुतबा,5,6
1812,baland,बलन्द,5,6
1813,mausam,मौसम,4,6
1814,badale,बदले,4,6
1815,tanate,तानते,5,6
1816,sutiya,सुटिया,6,6
1817,kitana,कितना,5,6
1818,jazbat,जज़्बात,6,6
1819,beliya,बेलिया,6,6
1820,garava,गरवा,4,6
1821,karane,करने,4,6
1822,ayengi,आयेंगी,6,6
1823,jaengi,जाएंगी,6,6
1824,sunate,सुनाते,6,6
1825,lagana,लगाना,5,6
1826,mahaka,महका,4,6
1827,batane,बताने,5,6
1828,tutati,टूटती,5,6
1829,karata,करता,4,6
1830,kyalon,ख़्यालों,7,6
1831,ankhon,आँखों,5,6
1832,kvabon,ख़्वाबों,7,6
1833,ulajhe,उलझे,4,6
1834,uljahe,उल्जहे,6,6
1835,asaman,आसमाँ,5,6
1836,sajaen,सजाएँ,5,6
1837,barase,बरसे,4,6
1838,todana,तोड़ना,5,6
1839,pairon,पैरों,5,6
1840,garabe,गरबे,4,6
1841,dhundh,ढूँढ,4,6
1842,ehasas,एहसास,5,6
1843,goriye,गोरिये,6,6
1844,jhalak,झलक,3,6
1845,lagate,लगते,4,6
1846,valiye,वालिये,6,6
1847,soniye,सोणिये,6,6
1848,hathon,हाथों,5,6
1849,talash,तलाश,4,6
1850,churan,चुराण,5,6
1851,baliye,बलिये,5,6
1852,kushbu,ख़ुश्बू,6,6
1853,basane,बसाने,5,6
1854,inayat,इनायत,5,6
1855,mahfil,मह्फ़िल,6,6
1856,nazara,नज़ारा,5,6
1857,banate,बनते,4,6
1858,hairan,हैरान,5,6
1859,pirpir,पीरपीर,6,6
1860,kitane,कितने,5,6
1861,bahaki,बहकी,4,6
1862,dilaye,दिलाये,6,6
1863,ulajhi,उलझी,4,6
1864,sahami,सहमी,4,6
1865,chahen,चाहें,5,6
1866,julami,जुलमी,5,6
1867,lagati,लगती,4,6
1868,sharan,शरण,3,6
1869,sahara,सहारा,5,6
1870,charag,चराग़,4,6
1871,mohiya,मोहिया,6,6
1872,tasvir,तस्वीर,6,6
1873,tisara,तीसरा,5,6
1874,duniya,दुनिया,6,6
1875,tumase,तुमसे,5,6
1876,janmon,जन्मों,6,6
1877,jhanak,झनक,3,6
1878,mahake,महके,4,6
1879,dekhen,देखें,5,6
1880,tabase,तबसे,4,6
1881,tarane,तराने,5,6
1882,jalave,जलवे,4,6
1883,sanson,साँसों,6,6
1884,ashiqi,आशिक़ी,5,6
1885,anavar,अनवर,4,6
1886,granth,ग्रंथ,5,6
1887,lahaza,लहज़ा,4,6
1888,ikarar,इकरार,5,6
1889,hanhan,हाँहाँ,6,6
1890,rukegi,रुकेगी,6,6
1891,pahalu,पहलू,4,6
1892,sitara,सितारा,6,6
1893,palish,पालिश,5,6
1894,hamara,हमारा,5,6
1895,rahate,रहते,4,6
1896,nalish,नालिश,5,6
1897,nirali,निराली,6,6
1898,bigada,बिगाड़ा,6,6
1899,suhani,सुहानी,6,6
1900,rangat,रंगत,4,6
1901,sagara,सगरा,4,6
1902,tihari,तिहारी,6,6
1903,gulabi,गुलाबी,6,6
1904,tukada,टुकड़ा,5,6
1905,jisane,जिसने,5,6
1906,lutate,लुटते,5,6
1907,sahila,साहिल,5,6
1908,aksara,अक्सर,5,6
1909,dubati,डूबती,5,6
1910,jagaha,जगह,3,6
1911,kadama,कदम,3,6
1912,hamari,हमरी,4,6
1913,dupata,दुपट्टा,7,6
1914,dubane,डूबने,5,6
